WEEK;DATE;TRUCK_NBR;DRIVER_NBR;ORDER_ID;BEGIN;END;t1;t2;QUANTITY
43;2020-10-22;383;15451,0;927892;11:06:01;17:06:50;12,33;12,33;7,5
43;2020-10-22;384;15507,0;925741;09:20:03;15:23:03;11,66;11,66;3,0
43;2020-10-22;384;15507,0;930081;09:20:03;15:23:03;11,83;11,83;4,5
43;2020-10-22;385;15516,0;925962;09:45:10;15:47:18;19,57166666666667;19,57166666666667;7,0
43;2020-10-22;385;15516,0;928421;09:45:10;15:47:18;44,641666666666666;44,641666666666666;8,0
43;2020-10-22;385;15516,0;930072;09:45:10;15:47:18;44,73833333333334;44,73833333333334;7,5
43;2020-10-22;387;15162,0;925851;00:02:29;23:48:13;5,973333333333333;5,973333333333333;7,0
43;2020-10-22;387;15162,0;925852;00:02:29;23:48:13;5,973333333333333;5,973333333333333;7,0
43;2020-10-22;387;15438,0;928684;08:47:28;14:38:26;42,57333333333334;42,57333333333334;3,0
43;2020-10-22;387;15438,0;930601;08:47:28;14:38:26;18,591666666666665;18,591666666666665;5,0
43;2020-10-22;388;15435,0;925069;08:29:22;17:54:20;167,555;167,555;15,0
43;2020-10-22;389;15446,0;930419;08:54:50;17:20:48;31,373333333333335;31,373333333333335;6,0
43;2020-10-22;389;15446,0;930832;08:54:50;17:20:48;76,06;76,06;16,0
43;2020-10-22;390;15459,0;924951;08:09:46;17:23:01;5,456666666666666;5,456666666666666;8,0
43;2020-10-22;390;15459,0;927605;08:09:46;17:23:01;38,38999999999999;38,38999999999999;8,0
43;2020-10-22;390;15459,0;929868;08:09:46;17:23:01;36,958333333333336;36,958333333333336;2,0
43;2020-10-22;392;15432,0;920828;08:23:03;17:38:46;29,145;29,145;7,0
43;2020-10-22;392;15432,0;925345;08:23:03;17:38:46;84,23333333333333;84,23333333333333;13,0
43;2020-10-22;426;15070,0;925204;06:43:58;14:23:51;36,625;36,625;2,5
43;2020-10-22;426;15070,0;927847;06:43:58;14:23:51;46,63166666666667;46,63166666666667;4,0
43;2020-10-22;426;15070,0;930081;06:43:58;14:23:51;46,63166666666667;46,63166666666667;4,5
43;2020-10-22;429;2026,0;926564;07:08:43;14:49:59;83,87000000000002;83,87000000000002;24,0
43;2020-10-22;429;2026,0;929066;07:08:43;14:49:59;31,765;31,765;12,0
43;2020-10-22;429;2026,0;929574;07:08:43;14:49:59;26,34;26,34;8,0
43;2020-10-22;430;7000067,0;926564;08:08:49;17:18:16;41,93500000000001;41,93500000000001;12,0
43;2020-10-22;430;7000067,0;928549;08:08:49;17:18:16;104,19;104,19;11,0
43;2020-10-22;430;7000067,0;929153;08:08:49;17:18:16;26,34;26,34;12,0
43;2020-10-22;433;15369,0;924951;07:39:32;15:55:34;5,456666666666666;5,456666666666666;8,0
43;2020-10-22;433;15369,0;927127;07:39:32;15:55:34;34,565000000000005;34,565000000000005;8,0
43;2020-10-22;433;15369,0;930419;07:39:32;15:55:34;31,373333333333335;31,373333333333335;4,5
43;2020-10-22;434;15598,0;926492;06:52:51;16:13:44;34,32;34,32;8,0
43;2020-10-22;434;15598,0;928892;06:52:51;16:13:44;176,83;176,83;24,0
43;2020-10-22;435;7000018,0;928892;07:15:17;15:52:56;58,943333333333335;58,943333333333335;8,0
43;2020-10-22;436;15555,0;925912;11:29:57;18:06:47;12,33;12,33;8,0
43;2020-10-22;436;15555,0;929704;11:29:57;18:06:47;26,215;26,215;6,0
43;2020-10-22;437;14417,0;929527;06:18:56;14:47:16;77,16333333333334;77,16333333333334;16,0
43;2020-10-22;437;14417,0;930072;06:18:56;14:47:16;44,73833333333334;44,73833333333334;7,5
43;2020-10-22;440;15110,0;920828;06:21:53;17:20:50;58,29;58,29;14,0
43;2020-10-22;440;15110,0;925345;06:21:53;17:20:50;42,11666666666667;42,11666666666667;6,5
43;2020-10-22;440;15110,0;930418;06:21:53;17:20:50;33,83833333333333;33,83833333333333;3,5
43;2020-10-22;448;2006,0;927411;06:17:16;18:19:44;58,245;58,245;7,0
43;2020-10-22;448;2006,0;928444;06:17:16;18:19:44;71,615;71,615;8,0
43;2020-10-22;448;2006,0;929512;06:17:16;18:19:44;28,845000000000002;28,845000000000002;8,0
43;2020-10-22;448;2006,0;929635;06:17:16;18:19:44;33,32;33,32;5,5
43;2020-10-22;449;15243,0;925962;08:15:20;15:20:09;19,57166666666667;19,57166666666667;7,0
43;2020-10-22;449;15243,0;928421;08:15:20;15:20:09;44,641666666666666;44,641666666666666;8,0
43;2020-10-22;449;15243,0;929527;08:15:20;15:20:09;38,58166666666667;38,58166666666667;8,0
43;2020-10-22;450;15138,0;927778;06:45:42;15:36:13;34,651666666666664;34,651666666666664;3,0
43;2020-10-22;450;15138,0;928684;06:45:42;15:36:13;42,57333333333334;42,57333333333334;3,0
43;2020-10-22;450;15138,0;929727;06:45:42;15:36:13;18,926666666666666;18,926666666666666;3,0
43;2020-10-22;454;15217,0;922116;07:01:29;16:49:55;114,24833333333332;114,24833333333332;5,0
43;2020-10-22;454;15217,0;926154;07:01:29;16:49:55;122,00833333333334;122,00833333333334;6,0
43;2020-10-22;454;15217,0;926921;07:01:29;16:49:55;114,24833333333332;114,24833333333332;7,0
43;2020-10-22;454;15217,0;929089;07:01:29;16:49:55;87,26833333333335;87,26833333333335;8,0
43;2020-10-22;455;15408,0;922109;07:18:03;17:59:52;114,24833333333332;114,24833333333332;5,0
43;2020-10-22;455;15408,0;926154;07:18:03;17:59:52;122,00833333333334;122,00833333333334;3,0
43;2020-10-22;455;15408,0;928898;07:18:03;17:59:52;104,52333333333333;104,52333333333333;6,5
43;2020-10-22;455;15408,0;930625;07:18:03;17:59:52;122,00833333333334;122,00833333333334;8,0
43;2020-10-22;456;7000045,0;926492;07:29:13;12:29:33;68,64;68,64;13,0
43;2020-10-22;460;15083,0;924951;06:43:50;15:47:47;10,913333333333332;10,913333333333332;16,0
43;2020-10-22;460;15083,0;930807;06:43:50;15:47:47;47,85666666666667;47,85666666666667;1,0
43;2020-10-22;461;15401,0;925069;07:41:57;17:36:35;55,851666666666674;55,851666666666674;7,0
43;2020-10-22;461;15401,0;925345;07:41:57;17:36:35;84,23333333333333;84,23333333333333;13,0
43;2020-10-22;462;15398,0;925139;07:20:54;14:57:34;44,82166666666667;44,82166666666667;6,5
43;2020-10-22;462;15398,0;930322;07:20:54;14:57:34;17,523333333333333;17,523333333333333;7,0
43;2020-10-22;463;15392,0;926932;07:01:10;17:30:09;261,80500000000006;261,80500000000006;21,0
43;2020-10-22;463;15392,0;929636;07:01:10;17:30:09;131,685;131,685;4,0
43;2020-10-22;464;15305,0;925069;09:21:53;12:20:46;55,851666666666674;55,851666666666674;7,0
43;2020-10-22;464;7000030,0;925852;00:19:57;00:14:46;5,973333333333333;5,973333333333333;7,0
43;2020-10-22;467;15467,0;925139;07:44:59;15:49:45;44,82166666666667;44,82166666666667;6,5
43;2020-10-22;467;15467,0;927892;07:44:59;15:49:45;12,33;12,33;7,5
43;2020-10-22;468;2068,0;922500;07:37:33;17:39:59;41,175;41,175;11,0
43;2020-10-22;468;2068,0;926564;07:37:33;17:39:59;41,93500000000001;41,93500000000001;12,0
43;2020-10-22;468;2068,0;928549;07:37:33;17:39:59;104,19;104,19;10,5
43;2020-10-22;468;2068,0;929153;07:37:33;17:39:59;26,34;26,34;2,0
43;2020-10-22;468;2068,0;929574;07:37:33;17:39:59;26,34;26,34;10,0
43;2020-10-22;470;7000056,0;926912;07:51:10;17:20:30;44,255;44,255;8,0
43;2020-10-22;470;7000056,0;928025;07:51:10;17:20:30;37,56833333333334;37,56833333333334;8,0
43;2020-10-22;470;7000056,0;928906;07:51:10;17:20:30;128,23166666666665;128,23166666666665;3,5
43;2020-10-22;470;7000056,0;930160;07:51:10;17:20:30;82,73333333333333;82,73333333333333;8,0
43;2020-10-22;476;7000013,0;926564;07:56:25;14:50:07;83,87000000000002;83,87000000000002;24,0
43;2020-10-22;476;7000013,0;929066;07:56:25;14:50:07;31,765;31,765;12,0
43;2020-10-22;482;14340,0;928892;06:10:46;16:30:38;294,7166666666667;294,7166666666667;40,0
43;2020-10-22;486;15112,0;920241;06:51:33;16:33:43;32,745;32,745;8,0
43;2020-10-22;486;15112,0;924951;06:51:33;16:33:43;5,456666666666666;5,456666666666666;8,0
43;2020-10-22;486;15112,0;930832;06:51:33;16:33:43;76,06;76,06;16,0
43;2020-10-22;489;15414,0;926932;07:28:19;17:55:03;349,0733333333334;349,0733333333334;32,0
43;2020-10-22;489;15414,0;927971;07:28:19;17:55:03;102,16666666666667;102,16666666666667;8,0
43;2020-10-22;489;15414,0;929089;07:28:19;17:55:03;87,26833333333335;87,26833333333335;8,0
43;2020-10-22;490;7000029,0;924951;08:46:56;18:08:56;5,456666666666666;5,456666666666666;8,0
43;2020-10-22;490;7000029,0;927605;08:46:56;18:08:56;38,38999999999999;38,38999999999999;7,0
43;2020-10-22;490;7000029,0;930832;08:46:56;18:08:56;38,03;38,03;8,0
43;2020-10-22;5018JDMI;1,0;926564;08:10:06;18:19:47;83,87000000000002;83,87000000000002;15,0
43;2020-10-22;5018JDMI;1,0;928587;08:10:06;18:19:47;51,05;51,05;7,5
43;2020-10-22;5018JDMI;1,0;928992;08:10:06;18:19:47;15,051666666666666;15,051666666666666;5,0
43;2020-10-22;521;15542,0;927892;11:17:32;17:12:30;12,33;12,33;7,5
43;2020-10-22;521;15542,0;928782;11:17:32;17:12:30;12,384999999999998;12,384999999999998;2,0
43;2020-10-22;524;15346,0;920241;08:44:04;13:31:26;41,26166666666666;41,26166666666666;10,0
43;2020-10-22;524;15346,0;922500;08:44:04;13:31:26;12,396666666666667;12,396666666666667;12,0
43;2020-10-22;526;2072,0;922500;07:41:13;18:05:04;41,175;41,175;1,0
43;2020-10-22;526;2072,0;926564;07:41:13;18:05:04;41,93500000000001;41,93500000000001;8,0
43;2020-10-22;526;2072,0;927411;07:41:13;18:05:04;58,245;58,245;7,0
43;2020-10-22;526;2072,0;930746;07:41:13;18:05:04;54,309999999999995;54,309999999999995;1,5
43;2020-10-22;527;7000054,0;922500;07:49:29;16:36:21;41,175;41,175;8,0
43;2020-10-22;527;7000054,0;926564;07:49:29;16:36:21;41,93500000000001;41,93500000000001;8,0
43;2020-10-22;527;7000054,0;927411;07:49:29;16:36:21;58,245;58,245;7,0
43;2020-10-22;527;7000054,0;929153;07:49:29;16:36:21;26,34;26,34;8,0
43;2020-10-22;528;15560,0;926564;07:44:04;16:59:35;83,87000000000002;83,87000000000002;16,0
43;2020-10-22;528;15560,0;928992;07:44:04;16:59:35;30,10333333333333;30,10333333333333;16,0
43;2020-10-22;529;2057,0;928992;07:29:30;17:11:46;15,051666666666666;15,051666666666666;8,0
43;2020-10-22;529;2057,0;929080;07:29:30;17:11:46;31,765;31,765;5,0
43;2020-10-22;529;2057,0;929359;07:29:30;17:11:46;50,53;50,53;8,0
43;2020-10-22;529;2057,0;930362;07:29:30;17:11:46;93,85333333333334;93,85333333333334;1,5
43;2020-10-22;531;2040,0;927411;07:17:00;17:42:25;58,245;58,245;7,0
43;2020-10-22;531;2040,0;928444;07:17:00;17:42:25;71,615;71,615;7,0
43;2020-10-22;531;2040,0;929668;07:17:00;17:42:25;58,61833333333333;58,61833333333333;2,5
43;2020-10-22;532;14411,0;920241;06:20:42;15:24:44;74,00666666666666;74,00666666666666;20,0
43;2020-10-22;532;14411,0;930832;06:20:42;15:24:44;38,03;38,03;10,0
43;2020-10-22;536;2047,0;927411;07:24:21;19:11:45;58,245;58,245;5,0
43;2020-10-22;536;2047,0;929359;07:24:21;19:11:45;50,53;50,53;8,0
43;2020-10-22;536;2047,0;929393;07:24:21;19:11:45;61,17666666666666;61,17666666666666;8,0
43;2020-10-22;536;2047,0;930036;07:24:21;19:11:45;26,34;26,34;5,5
43;2020-10-22;548;2023,0;926564;06:53:28;17:55:57;83,87000000000002;83,87000000000002;16,0
43;2020-10-22;548;2023,0;928700;06:53:28;17:55:57;97,14333333333335;97,14333333333335;5,0
43;2020-10-22;548;2023,0;929359;06:53:28;17:55:57;50,53;50,53;8,0
43;2020-10-22;6401 BEL;1,0;920241;08:10:06;18:19:47;32,745;32,745;12,0
43;2020-10-22;6401 BEL;1,0;928549;08:10:06;18:19:47;104,19;104,19;12,0
43;2020-10-22;6405BEL;1,0;920241;08:10:06;18:19:47;32,745;32,745;10,0
43;2020-10-22;6406 BEL;1,0;922500;08:10:06;18:19:47;41,175;41,175;11,0
43;2020-10-22;6406 BEL;1,0;926564;08:10:06;18:19:47;41,93500000000001;41,93500000000001;12,0
43;2020-10-22;702NEPVE;1,0;926400;08:10:06;18:19:47;46,97666666666667;46,97666666666667;8,0
43;2020-10-22;702NEPVE;1,0;928365;08:10:06;18:19:47;68,705;68,705;5,0
43;2020-10-22;702NEPVE;1,0;930457;08:10:06;18:19:47;82,41666666666667;82,41666666666667;2,0
43;2020-10-22;704NEPVE;1,0;928025;08:10:06;18:19:47;37,56833333333334;37,56833333333334;8,0
43;2020-10-22;704NEPVE;1,0;928365;08:10:06;18:19:47;68,705;68,705;5,0
43;2020-10-22;704NEPVE;1,0;928906;08:10:06;18:19:47;128,23166666666665;128,23166666666665;8,0
43;2020-10-22;706NEPVE;1,0;926400;08:10:06;18:19:47;46,97666666666667;46,97666666666667;5,0
43;2020-10-22;706NEPVE;1,0;926912;08:10:06;18:19:47;44,255;44,255;10,0
43;2020-10-22;706NEPVE;1,0;928906;08:10:06;18:19:47;128,23166666666665;128,23166666666665;12,0
43;2020-10-22;708NEPVE;1,0;923527;08:10:06;18:19:47;41,87666666666667;41,87666666666667;6,0
43;2020-10-22;708NEPVE;1,0;928025;08:10:06;18:19:47;37,56833333333334;37,56833333333334;11,0
43;2020-10-22;708NEPVE;1,0;928906;08:10:06;18:19:47;128,23166666666665;128,23166666666665;11,0
43;2020-10-22;711NEPVE;1,0;926932;08:10:06;18:19:47;436,3416666666667;436,3416666666667;40,0
43;2020-10-22;714NEPVE;1,0;926932;08:10:06;18:19:47;261,80500000000006;261,80500000000006;24,0
43;2020-10-22;714NEPVE;1,0;929150;08:10:06;18:19:47;56,86666666666667;56,86666666666667;8,0
43;2020-10-22;718 NEPV;1,0;923527;08:10:06;18:19:47;41,87666666666667;41,87666666666667;11,0
43;2020-10-22;718 NEPV;1,0;928025;08:10:06;18:19:47;37,56833333333334;37,56833333333334;11,0
43;2020-10-22;718 NEPV;1,0;930160;08:10:06;18:19:47;82,73333333333333;82,73333333333333;11,0
43;2020-10-22;807;15605,0;926912;07:41:01;15:17:01;88,51;88,51;16,0
43;2020-10-22;807;15605,0;929226;07:41:01;15:17:01;75,15;75,15;7,0
43;2020-10-22;820;15421,0;926400;07:41:03;16:16:23;46,97666666666667;46,97666666666667;4,0
43;2020-10-22;820;15421,0;928906;07:41:03;16:16:23;128,23166666666665;128,23166666666665;8,0
43;2020-10-22;820;15421,0;929150;07:41:03;16:16:23;64,25500000000001;64,25500000000001;2,0
43;2020-10-22;822;15566,0;926912;08:15:26;16:44:47;44,255;44,255;8,0
43;2020-10-22;822;15566,0;928892;08:15:26;16:44:47;58,943333333333335;58,943333333333335;8,0
43;2020-10-22;822;15566,0;930765;08:15:26;16:44:47;82,73333333333333;82,73333333333333;6,5
43;2020-10-22;828;15588,0;928025;07:10:24;14:56:01;37,56833333333334;37,56833333333334;4,0
43;2020-10-22;828;15588,0;928906;07:10:24;14:56:01;128,23166666666665;128,23166666666665;8,0
43;2020-10-22;828;15588,0;930160;07:10:24;14:56:01;82,73333333333333;82,73333333333333;1,0
43;2020-10-22;831;2149,0;928892;07:36:16;16:30:41;176,83;176,83;24,0
43;2020-10-22;831;2149,0;929995;07:36:16;16:30:41;98,65666666666667;98,65666666666667;8,0
43;2020-10-22;832;15535,0;926492;08:10:15;15:36:21;34,32;34,32;8,0
43;2020-10-22;832;15535,0;929995;08:10:15;15:36:21;98,65666666666667;98,65666666666667;7,0
43;2020-10-22;834;15550,0;926912;08:15:23;16:53:16;78,59666666666666;44,255;8,0
43;2020-10-22;834;15550,0;928892;08:15:23;16:53:16;176,83;176,83;24,0
43;2020-10-22;835;15526,0;926400;06:59:20;15:44:29;46,97666666666667;46,97666666666667;12,0
43;2020-10-22;835;15526,0;929226;06:59:20;15:44:29;75,15;75,15;12,0
43;2020-10-22;835;15526,0;930608;06:59:20;15:44:29;115,55499999999999;115,55499999999999;12,0
43;2020-10-22;836;2120,0;923527;06:37:46;16:33:40;41,87666666666667;41,87666666666667;6,0
43;2020-10-22;836;2120,0;928906;06:37:46;16:33:40;128,23166666666665;128,23166666666665;10,5
43;2020-10-22;836;2120,0;930160;06:37:46;16:33:40;82,73333333333333;82,73333333333333;10,5
43;2020-10-22;866;2167,0;928892;07:44:01;15:37:50;117,88666666666667;117,88666666666667;16,0
43;2020-10-22;866;2167,0;929995;07:44:01;15:37:50;98,65666666666667;98,65666666666667;8,0
43;2020-10-22;867;2001,0;926400;06:19:21;16:33:41;46,97666666666667;46,97666666666667;9,0
43;2020-10-22;867;2001,0;928906;06:19:21;16:33:41;128,23166666666665;128,23166666666665;12,0
43;2020-10-22;867;2001,0;929226;06:19:21;16:33:41;75,15;75,15;12,0
43;2020-10-23;018;7000066,0;927848;09:01:06;18:48:11;11,83;11,83;4,5
43;2020-10-23;018;7000066,0;927876;09:01:06;18:48:11;31,48;36,93666666666666;8,0
43;2020-10-23;018;7000066,0;929912;09:01:06;18:48:11;23,66;23,66;14,0
43;2020-10-23;0187  PI;1,0;925837;08:07:12;17:46:42;41,94833333333333;41,94833333333333;7,0
43;2020-10-23;0187  PI;1,0;929766;08:07:12;17:46:42;28,225;28,225;3,5
43;2020-10-23;0187  PI;1,0;930959;08:07:12;17:46:42;19,76833333333333;19,76833333333333;2,5
43;2020-10-23;019;7000059,0;927659;07:16:16;16:09:49;44,82166666666667;44,82166666666667;7,0
43;2020-10-23;019;7000059,0;927848;07:16:16;16:09:49;11,83;11,83;4,5
43;2020-10-23;019;7000059,0;928082;07:16:16;16:09:49;5,973333333333333;5,973333333333333;4,0
43;2020-10-23;019;7000059,0;929912;07:16:16;16:09:49;11,83;11,83;7,0
43;2020-10-23;020;14347,0;929381;08:22:37;15:42:21;33,505;33,505;1,0
43;2020-10-23;020;14347,0;929696;08:22:37;15:42:21;140,02;64,98500000000001;24,0
43;2020-10-23;024;7000053,0;927597;09:10:19;17:31:05;35,56166666666666;35,56166666666666;7,0
43;2020-10-23;024;7000053,0;929729;09:10:19;17:31:05;18,926666666666666;18,926666666666666;8,0
43;2020-10-23;024;7000053,0;930905;09:10:19;17:31:05;42,995;42,995;4,5
43;2020-10-23;029;15580,0;927597;08:38:02;19:24:47;35,56166666666666;35,56166666666666;7,0
43;2020-10-23;029;15580,0;927876;08:38:02;19:24:47;36,93666666666666;36,93666666666666;8,0
43;2020-10-23;029;15580,0;928312;08:38:02;19:24:47;15,533333333333333;15,533333333333333;8,0
43;2020-10-23;029;15580,0;928663;08:38:02;19:24:47;37,225;37,225;8,0
43;2020-10-23;032;15582,0;927717;09:20:46;17:01:21;87,26833333333335;87,26833333333335;8,0
43;2020-10-23;032;15582,0;928763;09:20:46;17:01:21;102,16666666666667;102,16666666666667;4,0
43;2020-10-23;032;15582,0;929959;09:20:46;17:01:21;74,66666666666667;74,66666666666667;6,0
43;2020-10-23;035;7000062,0;928423;07:14:14;15:42:13;12,33;12,33;4,0
43;2020-10-23;035;7000062,0;929912;07:14:14;15:42:13;35,49;35,49;21,0
43;2020-10-23;035BLAIN;1,0;928108;08:07:12;17:46:42;32,78333333333333;32,78333333333333;7,5
43;2020-10-23;035BLAIN;1,0;929405;08:07:12;17:46:42;56,718333333333334;56,718333333333334;7,5
43;2020-10-23;035BLAIN;1,0;930787;08:07:12;17:46:42;53,10333333333333;53,10333333333333;5,0
43;2020-10-23;037;15578,0;924450;07:45:03;18:02:00;107,47;107,47;7,5
43;2020-10-23;037;15578,0;928297;07:45:03;18:02:00;285,55;285,55;15,0
43;2020-10-23;037;15578,0;929623;07:45:03;18:02:00;102,16666666666667;102,16666666666667;7,5
43;2020-10-23;053;7000008,0;928710;07:49:03;15:50:52;33,505;33,505;12,0
43;2020-10-23;053;7000008,0;929246;07:49:03;15:50:52;83,185;31,515;12,0
43;2020-10-23;053;7000008,0;929411;07:49:03;15:50:52;12,121666666666666;12,121666666666666;12,0
43;2020-10-23;065;15377,0;926685;07:20:14;18:08:36;176,64;176,64;48,0
43;2020-10-23;068;15606,0;928710;07:33:06;17:31:30;67,01;67,01;24,0
43;2020-10-23;068;15606,0;929411;07:33:06;17:31:30;12,121666666666666;12,121666666666666;12,0
43;2020-10-23;068;15606,0;930932;07:33:06;17:31:30;75,15;75,15;9,0
43;2020-10-23;096;15553,0;928763;07:33:31;17:15:51;102,16666666666667;102,16666666666667;8,0
43;2020-10-23;096;15553,0;929562;07:33:31;17:15:51;87,26833333333335;87,26833333333335;4,0
43;2020-10-23;096;15553,0;930212;07:33:31;17:15:51;107,47;107,47;8,0
43;2020-10-23;097;15460,0;925346;08:16:55;17:11:14;44,82166666666667;44,82166666666667;6,5
43;2020-10-23;097;15460,0;925837;08:16:55;17:11:14;22,615000000000002;41,94833333333333;8,0
43;2020-10-23;097;15460,0;927410;08:16:55;17:11:14;38,95333333333333;38,95333333333333;7,5
43;2020-10-23;097;15460,0;927848;08:16:55;17:11:14;11,83;11,83;5,0
43;2020-10-23;097;15460,0;929173;08:16:55;17:11:14;12,33;12,33;3,0
43;2020-10-23;098;15521,0;927597;08:28:25;15:28:27;35,56166666666666;35,56166666666666;7,0
43;2020-10-23;098;15521,0;928432;08:28:25;15:28:27;18,766666666666666;18,766666666666666;8,0
43;2020-10-23;098;15521,0;929729;08:28:25;15:28:27;18,926666666666666;18,926666666666666;8,0
43;2020-10-23;099;2022,0;926087;08:27:47;18:50:46;28,845000000000002;28,845000000000002;8,0
43;2020-10-23;099;2022,0;928108;08:27:47;18:50:46;32,78333333333333;32,78333333333333;8,0
43;2020-10-23;099;2022,0;928728;08:27:47;18:50:46;59,526666666666664;59,526666666666664;16,0
43;2020-10-23;099;2022,0;929402;08:27:47;18:50:46;32,895;32,895;4,5
43;2020-10-23;104 VAIL;1,0;928108;08:07:12;17:46:42;32,78333333333333;32,78333333333333;7,5
43;2020-10-23;104 VAIL;1,0;930676;08:07:12;17:46:42;22,118333333333332;22,118333333333332;3,5
43;2020-10-23;135;15451,0;927410;08:10:27;16:47:36;38,95333333333333;38,95333333333333;7,5
43;2020-10-23;135;7000052,0;925852;01:14:33;00:13:44;5,973333333333333;5,973333333333333;7,0
43;2020-10-23;135;7000052,0;929583;01:14:33;00:13:44;5,973333333333333;5,973333333333333;7,0
43;2020-10-23;138;15614,0;929081;08:10:19;15:59:50;87,26833333333335;87,26833333333335;6,0
43;2020-10-23;138;15614,0;929448;08:10:19;15:59:50;92,43333333333334;92,43333333333334;6,0
43;2020-10-23;138;15614,0;929562;08:10:19;15:59:50;87,26833333333335;87,26833333333335;8,0
43;2020-10-23;138;15614,0;930571;08:10:19;15:59:50;87,26833333333335;87,26833333333335;2,0
43;2020-10-23;140;15562,0;928419;07:45:05;16:18:19;87,26833333333335;87,26833333333335;5,5
43;2020-10-23;140;15562,0;929448;07:45:05;16:18:19;92,43333333333334;92,43333333333334;5,0
43;2020-10-23;140;15562,0;929562;07:45:05;16:18:19;87,26833333333335;87,26833333333335;8,0
43;2020-10-23;140;15562,0;929621;07:45:05;16:18:19;114,24833333333332;114,24833333333332;8,0
43;2020-10-23;149;15547,0;927717;07:19:26;16:43:15;87,26833333333335;87,26833333333335;1,5
43;2020-10-23;149;15547,0;928297;07:19:26;16:43:15;142,775;142,775;8,0
43;2020-10-23;149;15547,0;929014;07:19:26;16:43:15;87,26833333333335;87,26833333333335;8,0
43;2020-10-23;149;15547,0;929634;07:19:26;16:43:15;125,735;125,735;7,0
43;2020-10-23;150;15457,0;927717;07:04:27;17:44:15;87,26833333333335;87,26833333333335;6,0
43;2020-10-23;150;15457,0;928297;07:04:27;17:44:15;142,775;142,775;8,0
43;2020-10-23;150;15457,0;928763;07:04:27;17:44:15;102,16666666666667;102,16666666666667;8,0
43;2020-10-23;150;15457,0;930775;07:04:27;17:44:15;125,735;125,735;1,0
43;2020-10-23;155;15539,0;923979;07:18:13;16:18:19;114,24833333333332;114,24833333333332;4,0
43;2020-10-23;155;15539,0;928297;07:18:13;16:18:19;142,775;142,775;8,0
43;2020-10-23;155;15539,0;929562;07:18:13;16:18:19;87,26833333333335;87,26833333333335;8,0
43;2020-10-23;156;15589,0;928100;06:49:02;16:49:20;5,973333333333333;5,973333333333333;4,5
43;2020-10-23;156;15589,0;929912;06:49:02;16:49:20;23,66;23,66;14,0
43;2020-10-23;156;15589,0;930852;06:49:02;16:49:20;44,82166666666667;44,82166666666667;8,0
43;2020-10-23;157;7000038,0;930170;09:48:43;16:19:03;54,975;54,975;7,0
43;2020-10-23;157;7000038,0;930945;09:48:43;16:19:03;65,31166666666667;65,31166666666667;8,0
43;2020-10-23;158;15277,0;917252;09:03:53;15:53:48;4,235;4,235;8,0
43;2020-10-23;158;15277,0;929585;09:03:53;15:53:48;9,986666666666668;9,986666666666668;6,0
43;2020-10-23;160;15383,0;927247;07:53:33;14:58:39;31,373333333333335;31,373333333333335;3,0
43;2020-10-23;160;15383,0;927415;07:53:33;14:58:39;84,42;84,42;24,0
43;2020-10-23;185;7000041,0;924450;08:10:17;16:17:24;107,47;107,47;7,5
43;2020-10-23;185;7000041,0;928366;08:10:17;16:17:24;124,125;124,125;7,5
43;2020-10-23;185;7000041,0;929634;08:10:17;16:17:24;125,735;125,735;7,0
43;2020-10-23;188;15607,0;926685;09:11:09;18:06:32;44,16;44,16;8,0
43;2020-10-23;188;15607,0;927597;09:11:09;18:06:32;35,56166666666666;35,56166666666666;7,0
43;2020-10-23;188;15607,0;928516;09:11:09;18:06:32;24,78166666666667;24,78166666666667;8,0
43;2020-10-23;188;15607,0;929729;09:11:09;18:06:32;18,926666666666666;18,926666666666666;5,0
43;2020-10-23;189;7000069,0;927410;08:34:48;16:17:17;77,90666666666667;77,90666666666667;15,0
43;2020-10-23;189;7000069,0;927597;08:34:48;16:17:17;32,096666666666664;35,56166666666666;7,0
43;2020-10-23;190;7000031,0;922670;08:35:12;15:51:40;46,93333333333333;46,93333333333333;8,0
43;2020-10-23;190;7000063,0;925852;00:05:45;03:10:54;11,946666666666665;11,946666666666665;11,5
43;2020-10-23;190;7000063,0;929583;00:05:45;03:10:54;5,973333333333333;5,973333333333333;7,0
43;2020-10-23;196;15428,0;926685;07:52:07;16:08:21;132,48;132,48;24,0
43;2020-10-23;200;7000065,0;927659;09:03:51;16:13:39;44,82166666666667;44,82166666666667;7,0
43;2020-10-23;200;7000065,0;930852;09:03:51;16:13:39;44,82166666666667;44,82166666666667;8,0
43;2020-10-23;215 MD;1,0;926821;08:07:12;17:46:42;85,47666666666667;85,47666666666667;11,5
43;2020-10-23;215 MD;1,0;927859;08:07:12;17:46:42;12,808333333333334;12,808333333333334;11,5
43;2020-10-23;215 MD;1,0;928710;08:07:12;17:46:42;33,505;33,505;11,5
43;2020-10-23;249;15213,0;925140;07:20:12;17:24:44;42,11666666666667;42,11666666666667;6,5
43;2020-10-23;249;15213,0;926685;07:20:12;17:24:44;44,16;44,16;8,0
43;2020-10-23;249;15213,0;927597;07:20:12;17:24:44;35,56166666666666;35,56166666666666;7,0
43;2020-10-23;249;15213,0;928432;07:20:12;17:24:44;18,766666666666666;18,766666666666666;8,0
43;2020-10-23;259;15017,0;926685;06:20:44;15:58:56;44,16;44,16;1,0
43;2020-10-23;259;15017,0;928516;06:20:44;15:58:56;24,78166666666667;24,78166666666667;8,0
