Date;Heure;Probleme;Name;satisfiedCost;undeliveredCost;travelCost;distanceCost;firstDeliveryCost;maxfirstDelivery;clientWaitingCost;driverUsed;underWorkCost;overTimeCost;Depot;runtime;MAX_OVERTIME;INTRA_ORDER_DELIVERY;INTER_ORDER_DELIVERY;FIRST_DEL_MAX_ARRIVAL;LOCAL_SEARCH;NO_SHIFT_LIMIT;TIME_LIMIT
2023-8-15;22:46:30;cq;20201126;2839;132;21532;20409.4;821.189;54.2917;0;132;1406.65;1324.66;7;336096;120;20;25;60;1;0;300000
2023-8-15;22:46:32;cq;20201020;2673;0;19049.1;18344.6;273.95;57.8317;0;132;1325.37;1862.39;8;341066;120;20;25;60;1;0;300000
2023-8-15;22:46:35;cq;20201016;2060;0;13915.4;13158.2;158.272;42.1746;0;112;2122.96;1142.99;8;3610321;120;20;25;60;1;0;3600000
2023-8-15;22:46:32;cq;20201123;2562;33;19931.2;18584.4;653.186;59.9233;0;127;908.687;2120.37;7;341068;120;20;25;60;1;0;300000
2023-8-15;22:46:38;cq;20201002;2893.5;0;18657.7;17402.2;217.516;49.2436;0;130;1220.84;1374.85;8;345238;120;20;25;60;1;0;300000
2023-8-15;22:46:39;cq;20201002;2893.5;0;18063;16799;200.244;43.215;0;131;780.686;1539.1;8;3613716;120;20;25;60;1;0;3600000
2023-8-15;22:46:44;cq;20201124;2685.5;0;18425.1;16730.8;247.33;30.1783;0;127;1219.32;2457.33;8;3618358;120;20;25;60;1;0;3600000
2023-8-15;22:46:42;cq;20201026;1839.5;0;13871.9;13202.6;67.2527;33.1827;0;114;2347.71;523.281;8;3616737;120;20;25;60;1;0;3600000
2023-8-15;22:46:52;cq;20201120;3391.5;10;25073;22973.9;1296.94;59.95;0;140;450.655;3738.11;8;365322;120;20;25;60;1;0;300000
2023-8-15;22:46:45;cq;20201020;2673;0;17553.9;16871.6;157.275;27.2533;0;132;2642.66;2245.45;8;3619516;120;20;25;60;1;0;3600000
2023-8-15;22:46:57;cq;20201106;3308.5;42;20220.9;18886.8;1236.87;59.851;0;141;2584.13;1787.19;8;363968;120;20;25;60;1;0;300000
2023-8-15;22:46:48;cq;20201123;2595;0;18728.8;17398;191.001;42.4971;0;127;1418.8;2841.15;7;3621485;120;20;25;60;1;0;3600000
2023-8-15;22:47:12;cq;20201106;3326.5;24;21881;20566.9;1336.67;59.7335;0;141;1788.83;2446.28;8;1936555;120;20;25;60;1;0;1800000
2023-8-15;22:46:53;cq;20201130;2327.5;0;15153.3;13613.3;114.155;22.2003;0;117;1823.68;1671.48;6;3626874;120;20;25;60;1;0;3600000
2023-8-15;22:47:30;cq;20201109;1746.5;0;14330.1;13285;97.4021;33.55;0;93;1276.33;1235.03;7;3642087;120;20;25;60;1;0;3600000
2023-8-15;22:46:54;cq;20201125;2425;0;20303.6;18935.9;381.011;45.9633;0;136;1458.55;1828.83;7;3628231;120;20;25;60;1;0;3600000
2023-8-15;22:46:56;cq;20201007;2512.5;0;15702.1;14495.7;6.88056;1.86722;17;126;1450.32;2244.88;8;3611474;120;20;25;60;1;0;3600000
2023-8-15;22:47:59;cq;20201009;3229;0;18779.3;17239.5;341.463;46.8567;0;129;1669.83;3281.69;8;1962470;120;20;25;60;1;0;1800000
2023-8-15;22:48:52;cq;20201113;3670.5;0;25570.6;24222.4;726.778;50.7832;0;144;362.098;4189.69;8;1815382;120;20;25;60;1;0;1800000
2023-8-15;22:48:57;cq;20201112;3684.5;0;23739.7;22300.3;298.426;43.235;0;142;236.857;4222.88;8;1808404;120;20;25;60;1;0;1800000
2023-8-15;22:49:18;cq;20201006;3739.5;0;24807.6;23425;905.223;59.5283;0;137;1050.54;5427.1;8;308713;120;20;25;60;1;0;300000
2023-8-15;22:49:20;cq;20201110;3445.5;54;21831.6;20092.5;779.283;59.1883;0;142;1215.77;3321.25;8;313646;120;20;25;60;1;0;300000
2023-8-15;22:49:25;cq;20201029;3946.5;0;24831.2;22985.3;707.759;57.1049;0;150;752.67;4003.37;8;1841024;120;20;25;60;1;0;1800000
2023-8-15;22:49:29;cq;20201111;3437.5;0;25429.1;23783.8;383.49;59.0098;0;143;1206.04;3739.87;8;320320;120;20;25;60;1;0;300000
2023-8-15;22:49:32;cq;20201104;3953.5;0;25963.9;24428.5;953.021;57.4057;0;148;762.817;3810.1;8;1845831;120;20;25;60;1;0;1800000
2023-8-15;22:49:32;cq;20201030;3461;52;19513.5;17860.9;922.258;59.9333;0;149;2770.29;2143.19;8;321946;120;20;25;60;1;0;300000
2023-8-15;22:49:32;cq;20201112;3684.5;0;24455.1;23037.1;427.821;46.47;0;142;332.828;4596.06;8;324025;120;20;25;60;1;0;300000
2023-8-15;22:49:38;cq;20201029;3946.5;0;26555.1;24632.6;859.537;57.1049;0;150;145.648;5018.79;8;329494;120;20;25;60;1;0;300000
2023-8-15;22:49:42;cq;20201030;3478;35;20453.3;18761.6;932.146;57.6011;0;149;2219.43;2759.2;8;1863352;120;20;25;60;1;0;1800000
2023-8-15;22:49:51;cq;20201014;3471;0;23450.3;22314.9;396.112;38.1333;0;137;336.995;4794.36;8;344111;120;20;25;60;1;0;300000
2023-8-15;22:49:58;cq;20201104;3900;53.5;27286.8;25818.8;1367.55;56.9913;0;147;564.125;2920.74;8;349529;120;20;25;60;1;0;300000
2023-8-15;22:49:58;cq;20201110;3493.5;6;23662.7;21853.5;975.563;59.4177;0;142;595.246;4007.41;8;1871453;120;20;25;60;1;0;1800000
2023-8-15;22:50:0;cq;20201118;3541;0;21213;19758.5;732.995;59.3055;0;139;1359.79;2986.35;8;1873633;120;20;25;60;1;0;1800000
2023-8-15;22:50:7;cq;20201113;3670.5;0;24495.8;23040;969.384;58.4161;0;143;635.352;3302.66;8;357543;120;20;25;60;1;0;300000
2023-8-15;22:50:10;cq;20201118;3541;0;22595.6;21072.8;635.67;53.4377;0;139;204.128;3637.53;8;359628;120;20;25;60;1;0;300000
